feedback_id,customer_id,timestamp,customer_name,customer_email,customer_location,feedback_type,sentiment_label,feedback_text,sentiment_score,rating,product_name,purchase_date,topics_detected,cleaned_feedback
F002759,C002759,11/29/24 17:45,Esha Chatterjee,esha.chatterjee@outlook.com,Thane,Complaint,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.49,1,Allen Solly Shirt,1/5/25,"Pricing, Refund, Variety",    quality excellent 
F002760,C002760,7/13/24 17:45,Urvashi Sharma,urvashi.sharma@rediffmail.com,Madurai,Praise,Positive,"बहुत खराब service, improve करो।",0.22,5,HP Pavilion x360 Laptop,11/22/24,"Variety, Refund",  service improve 
F002761,C002761,8/5/24 17:45,Aditi Verma,aditi.verma@rediffmail.com,Meerut,Praise,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.32,5,Asus ROG Strix,12/12/24,Product Quality,    quality excellent 
F002762,C002762,12/27/24 17:45,Madhav Joshi,madhav.joshi@gmail.com,Aurangabad,Complaint,Negative,"Not worth the price, I am disappointed!",-0.39,5,Boat Airdopes 141,10/28/24,"Variety, Pricing",not worth the price i am disappointed
F002763,C002763,10/28/24 17:45,Yashwant Dubey,yashwant.dubey@outlook.com,Meerut,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.57,5,Samsung Galaxy S23,10/8/24,"Variety, Usability, Refund", product      
F002764,C002764,6/28/24 17:45,Ishaan Malhotra,ishaan.malhotra@gmail.com,Jodhpur,Suggestion,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.63,3,Boat Airdopes 141,11/8/24,"Delivery, Variety",    improvement   
F002765,C002765,1/31/25 17:45,Bhavesh Patel,bhavesh.patel@hotmail.com,Navi Mumbai,Suggestion,Negative,"Not bad, but not great either.",-0.45,5,Amul Butter,10/16/24,Product Quality,not bad but not great either
F002766,C002766,8/11/24 17:45,Ishaan Malhotra,ishaan.malhotra@rediffmail.com,Srinagar,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.99,4,L'Oreal Paris Lipstick,11/23/24,Usability,quality    price   
F002767,C002767,3/24/24 17:45,Arjun Singh,arjun.singh@gmail.com,Mumbai,Complaint,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.94,1,Apple iPhone 15,9/24/24,Usability,   delivery  
F002768,C002768,10/4/24 17:45,Harshita Iyer,harshita.iyer@yahoo.in,Thane,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.08,2,Haldiram's Rasgulla,11/16/24,"Usability, Support",quality    price   
F002769,C002769,11/25/24 17:45,Tanmay Bansal,tanmay.bansal@yahoo.in,Coimbatore,Praise,Neutral,"ठीक है, पर इतना खास नहीं।",0.99,5,HP Pavilion x360 Laptop,11/9/24,"Variety, Usability, Support",     
F002770,C002770,5/12/24 17:45,Bhavesh Patel,bhavesh.patel@hotmail.com,Chandigarh,Praise,Negative,"Not worth the price, I am disappointed!",-0.22,3,Asus ROG Strix,10/16/24,"Pricing, Usability",not worth the price i am disappointed
F002771,C002771,5/17/24 17:45,Harshita Iyer,harshita.iyer@gmail.com,Bhopal,Suggestion,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.45,2,Fortune Sunflower Oil,12/16/24,"Variety, Usability",    quality excellent 
F002772,C002772,7/6/24 17:45,Pooja Agarwal,pooja.agarwal@rediffmail.com,Bhopal,Praise,Negative,"Item damaged आया, refund भी नहीं मिला!",0.36,3,Bisleri 1L Water Bottle,10/6/24,Variety,item damaged  refund   
F002773,C002773,5/27/24 17:45,Lakshmi Rao,lakshmi.rao@yahoo.in,Thane,Praise,Negative,"Late delivery, customer support बेकार है।",0.2,1,Raymond Suit,2/5/25,"Delivery, Product Quality",late delivery customer support  
F002774,C002774,5/8/24 17:45,Akhil Nair,akhil.nair@gmail.com,Pimpri-Chinchwad,Complaint,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.83,1,Adidas Ultraboost,10/29/24,Delivery,     
F002775,C002775,8/11/24 17:45,Ananya Reddy,ananya.reddy@hotmail.com,Delhi,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.53,2,Levi's Jeans,1/1/25,"Usability, Refund, Delivery",    improvement   
F002776,C002776,10/14/24 17:45,Bhavesh Patel,bhavesh.patel@rediffmail.com,Pune,Complaint,Negative,"Not bad, but not great either.",-0.59,1,Realme Buds Wireless,3/5/25,"Pricing, Usability",not bad but not great either
F002777,C002777,9/26/24 17:45,Farhan Khan,farhan.khan@hotmail.com,Pimpri-Chinchwad,Suggestion,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.55,3,Bajaj Mixer Grinder,11/18/24,"Support, Product Quality",   highly recommended
F002778,C002778,7/31/24 17:45,Arjun Singh,arjun.singh@gmail.com,Kota,Suggestion,Positive,"बहुत खराब service, improve करो।",-0.9,1,JBL Bluetooth Speaker,11/22/24,Pricing,  service improve 
F002779,C002779,12/19/24 17:45,Esha Chatterjee,esha.chatterjee@gmail.com,Aurangabad,Praise,Positive,"5-star service, super helpful!",-0.19,3,Colgate Toothpaste,12/23/24,"Delivery, Variety, Pricing",star service super helpful
F002780,C002780,3/20/24 17:45,Pooja Agarwal,pooja.agarwal@gmail.com,Dhanbad,Praise,Negative,"Late delivery, customer support बेकार है।",-0.08,3,Tata Salt,11/23/24,"Usability, Variety, Support",late delivery customer support  
F002781,C002781,12/15/24 17:45,Tanmay Bansal,tanmay.bansal@gmail.com,Lucknow,Suggestion,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.14,2,Tanishq Gold Ring,1/26/25,Support,     best purchase
F002782,C002782,5/9/24 17:45,Jhanvi Saxena,jhanvi.saxena@gmail.com,Kanpur,Praise,Negative,"Not bad, but not great either.",0.04,3,Dove Shampoo,3/15/25,"Variety, Product Quality, Refund",not bad but not great either
F002783,C002783,11/27/24 17:45,Jhanvi Saxena,jhanvi.saxena@hotmail.com,Raipur,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.69,2,Dove Shampoo,1/31/25,Pricing,quality    price   
F002784,C002784,6/9/24 17:45,Chirag Mehta,chirag.mehta@rediffmail.com,Bangalore,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.64,3,Tanishq Gold Ring,1/1/25,Delivery,quality    price   
F002785,C002785,11/9/24 17:45,Niharika Pandey,niharika.pandey@gmail.com,Jaipur,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.34,1,Levi's Jeans,11/28/24,Product Quality,   delivery  
F002786,C002786,7/6/24 17:45,Chirag Mehta,chirag.mehta@gmail.com,Jodhpur,Suggestion,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.24,1,Fortune Sunflower Oil,2/14/25,Delivery,     best purchase
F002787,C002787,11/10/24 17:45,Arjun Singh,arjun.singh@outlook.com,Kota,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,-0.39,4,Fortune Sunflower Oil,11/8/24,"Refund, Usability",   highly recommended
F002788,C002788,8/15/24 17:45,Tanmay Bansal,tanmay.bansal@hotmail.com,Nagpur,Suggestion,Negative,"Late delivery, customer support बेकार है।",0.53,3,Oppo Reno 8,1/12/25,"Variety, Pricing, Support",late delivery customer support  
F002789,C002789,4/30/24 17:45,Tanmay Bansal,tanmay.bansal@rediffmail.com,Jaipur,Suggestion,Negative,"Not bad, but not great either.",-0.54,3,Samsung Smart Watch,12/26/24,"Support, Product Quality",not bad but not great either
F002790,C002790,1/11/25 17:45,Harshita Iyer,harshita.iyer@hotmail.com,Hyderabad,Praise,Negative,"Not bad, but not great either.",-0.51,3,Paper Boat Aam Panna,12/1/24,"Delivery, Product Quality, Refund",not bad but not great either
F002791,C002791,11/4/24 17:45,Ishaan Malhotra,ishaan.malhotra@outlook.com,Jaipur,Complaint,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.32,3,Dell Inspiron 15,10/23/24,"Support, Refund, Delivery",     
F002792,C002792,9/2/24 17:45,Sakshi Thakur,sakshi.thakur@rediffmail.com,Nagpur,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",0.53,5,L'Oreal Paris Lipstick,12/15/24,"Variety, Delivery, Support",     
F002793,C002793,3/4/25 17:45,Ishaan Malhotra,ishaan.malhotra@yahoo.in,Nashik,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.34,4,Bisleri 1L Water Bottle,1/10/25,"Pricing, Delivery, Refund",    improvement   
F002794,C002794,9/13/24 17:45,Kunal Deshmukh,kunal.deshmukh@outlook.com,Srinagar,Complaint,Negative,"Late delivery, customer support बेकार है।",0.34,2,Nestle KitKat,10/8/24,"Usability, Product Quality",late delivery customer support  
F002795,C002795,8/24/24 17:45,Vikas Choudhary,vikas.choudhary@rediffmail.com,Ghaziabad,Complaint,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.25,2,Samsung Galaxy S23,1/13/25,Support, product      
F002796,C002796,3/31/24 17:45,Vikas Choudhary,vikas.choudhary@rediffmail.com,Bangalore,Praise,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.35,4,Britannia Marie Gold,9/21/24,Product Quality,quality    price   
F002797,C002797,3/31/24 17:45,Omkar Kulkarni,omkar.kulkarni@outlook.com,Thane,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",0.32,5,Bajaj Mixer Grinder,12/11/24,"Usability, Support",     
F002798,C002798,11/18/24 17:45,Aarav Sharma,aarav.sharma@rediffmail.com,Chennai,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.42,3,Apple iPad Air,2/13/25,Product Quality, product      
F002799,C002799,2/18/25 17:45,Vikas Choudhary,vikas.choudhary@outlook.com,Agra,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.76,1,Bournvita Health Drink,1/20/25,"Support, Pricing",    improvement   
F002800,C002800,8/22/24 17:45,Aarav Sharma,aarav.sharma@rediffmail.com,Aurangabad,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",-0.71,3,Tanishq Gold Ring,10/22/24,Product Quality,     
F002801,C002801,5/4/24 17:45,Aditi Verma,aditi.verma@gmail.com,Jabalpur,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.67,1,Maggi Noodles,1/1/25,"Usability, Pricing",     
F002802,C002802,7/22/24 17:45,Omkar Kulkarni,omkar.kulkarni@outlook.com,Srinagar,Praise,Negative,"Item damaged आया, refund भी नहीं मिला!",0.15,4,Realme Buds Wireless,9/19/24,"Product Quality, Pricing, Variety",item damaged  refund   
F002803,C002803,6/24/24 17:45,Niharika Pandey,niharika.pandey@yahoo.in,Faridabad,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.58,1,Samsung Galaxy S23,11/15/24,Product Quality,     best purchase
F002804,C002804,6/26/24 17:45,Madhav Joshi,madhav.joshi@outlook.com,Faridabad,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.7,2,Britannia Marie Gold,2/16/25,"Delivery, Usability, Support",   highly recommended
F002805,C002805,3/16/24 17:45,Rohit Sinha,rohit.sinha@rediffmail.com,Thane,Suggestion,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.95,4,Adidas Ultraboost,1/29/25,Product Quality,    quality excellent 
F002806,C002806,1/24/25 17:45,Ananya Reddy,ananya.reddy@rediffmail.com,Ghaziabad,Complaint,Neutral,"ठीक है, पर इतना खास नहीं।",-0.59,4,Himalaya Face Wash,1/20/25,Usability,     
F002807,C002807,9/28/24 17:45,Niharika Pandey,niharika.pandey@yahoo.in,Hyderabad,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.22,4,LG Refrigerator 260L,1/26/25,Support,   delivery  
F002808,C002808,9/4/24 17:45,Zoya Siddiqui,zoya.siddiqui@hotmail.com,Nashik,Suggestion,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.5,5,Haldiram's Rasgulla,11/4/24,Variety,    quality excellent 
F002809,C002809,6/6/24 17:45,Devansh Gupta,devansh.gupta@gmail.com,Vadodara,Praise,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.67,1,Nike Air Max Shoes,2/18/25,"Product Quality, Pricing",    quality excellent 
F002810,C002810,2/17/25 17:45,Yashwant Dubey,yashwant.dubey@hotmail.com,Howrah,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.11,4,Vivo V27 Pro,1/20/25,"Product Quality, Pricing",quality    price   
F002811,C002811,4/13/24 17:45,Ishaan Malhotra,ishaan.malhotra@outlook.com,Jabalpur,Complaint,Positive,"5-star service, super helpful!",-0.93,2,Nestle KitKat,1/14/25,"Product Quality, Refund, Variety",star service super helpful
F002812,C002812,12/5/24 17:45,Yashwant Dubey,yashwant.dubey@gmail.com,Mumbai,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",-0.24,5,Asus ROG Strix,10/8/24,"Variety, Usability",     
F002813,C002813,8/16/24 17:45,Bhavesh Patel,bhavesh.patel@rediffmail.com,Rajkot,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.62,1,Apple iPad Air,12/6/24,Variety,     
F002814,C002814,3/2/25 17:45,Rohit Sinha,rohit.sinha@gmail.com,Jodhpur,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.76,3,Mi Power Bank,12/7/24,"Variety, Product Quality",     best purchase
F002815,C002815,4/26/24 17:45,Rohit Sinha,rohit.sinha@yahoo.in,Vijayawada,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.55,5,L'Oreal Paris Lipstick,9/20/24,"Product Quality, Usability",     best purchase
F002816,C002816,10/23/24 17:45,Jhanvi Saxena,jhanvi.saxena@hotmail.com,Kanpur,Suggestion,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,-0.7,5,Philips LED Bulb,11/4/24,"Product Quality, Variety",   highly recommended
F002817,C002817,12/23/24 17:45,Arjun Singh,arjun.singh@gmail.com,Ghaziabad,Praise,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.08,3,Philips LED Bulb,10/10/24,"Usability, Variety, Product Quality",     
F002818,C002818,6/20/24 17:45,Urvashi Sharma,urvashi.sharma@hotmail.com,Agra,Complaint,Positive,"5-star service, super helpful!",-0.71,4,Redmi Smart TV,10/4/24,Pricing,star service super helpful
F002819,C002819,9/27/24 17:45,Gaurav Yadav,gaurav.yadav@hotmail.com,Meerut,Suggestion,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.99,1,Maggi Noodles,9/27/24,Variety,     best purchase
F002820,C002820,7/9/24 17:45,Madhav Joshi,madhav.joshi@rediffmail.com,Navi Mumbai,Praise,Negative,"Item damaged आया, refund भी नहीं मिला!",0.9,2,Brooke Bond Red Label,11/9/24,"Pricing, Delivery",item damaged  refund   
F002821,C002821,8/28/24 17:45,Zoya Siddiqui,zoya.siddiqui@outlook.com,Gwalior,Suggestion,Positive,"मुझे बहुत पसंद आया, quality excellent है!",0.6,5,LG Refrigerator 260L,1/8/25,"Delivery, Support, Pricing",    quality excellent 
F002822,C002822,12/25/24 17:45,Akhil Nair,akhil.nair@hotmail.com,Aurangabad,Suggestion,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.15,3,Haldiram's Rasgulla,11/6/24,"Pricing, Usability, Variety",    improvement   
F002823,C002823,8/23/24 17:45,Harshita Iyer,harshita.iyer@hotmail.com,Solapur,Praise,Negative,"Not bad, but not great either.",-0.42,3,Britannia Marie Gold,1/15/25,Variety,not bad but not great either
F002824,C002824,9/4/24 17:45,Zoya Siddiqui,zoya.siddiqui@hotmail.com,Kota,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.63,5,OnePlus 11,3/9/25,"Refund, Variety, Delivery",   delivery  
F002825,C002825,10/2/24 17:45,Ishaan Malhotra,ishaan.malhotra@gmail.com,Surat,Complaint,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.13,2,Parle-G Biscuits,3/7/25,Support,     
F002826,C002826,11/26/24 17:45,Aditi Verma,aditi.verma@outlook.com,Nashik,Praise,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.86,5,LG Refrigerator 260L,3/14/25,Delivery, product      
F002827,C002827,9/21/24 17:45,Bhavesh Patel,bhavesh.patel@outlook.com,Pimpri-Chinchwad,Praise,Negative,"Not worth the price, I am disappointed!",0.52,2,Bournvita Health Drink,9/21/24,Pricing,not worth the price i am disappointed
F002828,C002828,12/8/24 17:45,Gaurav Yadav,gaurav.yadav@rediffmail.com,Rajkot,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.48,2,Samsung Galaxy Tab S8,2/23/25,Variety,    improvement   
